"Area","MTU","Biomass - Actual Aggregated [MW]","Biomass - Actual Consumption [MW]","Energy storage - Actual Aggregated [MW]","Energy storage - Actual Consumption [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Consumption [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Consumption [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Gas - Actual Consumption [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Hard coal - Actual Consumption [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil - Actual Consumption [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Oil shale - Actual Consumption [MW]","Fossil Peat - Actual Aggregated [MW]","Fossil Peat - Actual Consumption [MW]","Geothermal - Actual Aggregated [MW]","Geothermal - Actual Consumption [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Run-of-river and poundage - Actual Consumption [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Consumption [MW]","Marine - Actual Aggregated [MW]","Marine - Actual Consumption [MW]","Nuclear - Actual Aggregated [MW]","Nuclear - Actual Consumption [MW]","Other - Actual Aggregated [MW]","Other - Actual Consumption [MW]","Other renewable - Actual Aggregated [MW]","Other renewable - Actual Consumption [MW]","Solar - Actual Aggregated [MW]","Solar - Actual Consumption [MW]","Waste - Actual Aggregated [MW]","Waste - Actual Consumption [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Offshore - Actual Consumption [MW]","Wind Onshore - Actual Aggregated [MW]","Wind Onshore - Actual Consumption [MW]"
"BZN|CH","22.05.2025 18:00 - 22.05.2025 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1096","","2407","","1301","","n/e","n/e","1655","","n/e","n/e","n/e","n/e","445","","n/e","n/e","n/e","n/e","39",""
"BZN|CH","22.05.2025 19:00 - 22.05.2025 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1665","","2400","","1736","","n/e","n/e","1656","","n/e","n/e","n/e","n/e","292","","n/e","n/e","n/e","n/e","36",""
"BZN|CH","22.05.2025 20:00 - 22.05.2025 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2259","","2390","","2139","","n/e","n/e","1658","","n/e","n/e","n/e","n/e","91","","n/e","n/e","n/e","n/e","32",""
"BZN|CH","22.05.2025 21:00 - 22.05.2025 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2633","","2379","","2197","","n/e","n/e","1658","","n/e","n/e","n/e","n/e","1","","n/e","n/e","n/e","n/e","37",""
"BZN|CH","22.05.2025 22:00 - 22.05.2025 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2195","","2366","","1977","","n/e","n/e","1660","","n/e","n/e","n/e","n/e","1","","n/e","n/e","n/e","n/e","29",""
"BZN|CH","22.05.2025 23:00 - 23.05.2025 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1555","","2352","","1298","","n/e","n/e","1659","","n/e","n/e","n/e","n/e","1","","n/e","n/e","n/e","n/e","27",""
"BZN|CH","23.05.2025 00:00 - 23.05.2025 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","905","","2336","","971","","n/e","n/e","1657","","n/e","n/e","n/e","n/e","1","","n/e","n/e","n/e","n/e","26",""
"BZN|CH","23.05.2025 01:00 - 23.05.2025 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","328","","2319","","853","","n/e","n/e","1657","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","21",""
"BZN|CH","23.05.2025 02:00 - 23.05.2025 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","239","","2301","","848","","n/e","n/e","1657","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","24",""
"BZN|CH","23.05.2025 03:00 - 23.05.2025 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","147","","2282","","722","","n/e","n/e","1657","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","18",""
"BZN|CH","23.05.2025 04:00 - 23.05.2025 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","248","","2262","","740","","n/e","n/e","1657","","n/e","n/e","n/e","n/e","0","","n/e","n/e","n/e","n/e","16",""
"BZN|CH","23.05.2025 05:00 - 23.05.2025 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","518","","2240","","893","","n/e","n/e","1659","","n/e","n/e","n/e","n/e","2","","n/e","n/e","n/e","n/e","17",""
"BZN|CH","23.05.2025 06:00 - 23.05.2025 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1780","","2219","","1498","","n/e","n/e","1658","","n/e","n/e","n/e","n/e","111","","n/e","n/e","n/e","n/e","19",""
"BZN|CH","23.05.2025 07:00 - 23.05.2025 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1663","","2196","","1522","","n/e","n/e","1657","","n/e","n/e","n/e","n/e","381","","n/e","n/e","n/e","n/e","16",""
"BZN|CH","23.05.2025 08:00 - 23.05.2025 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","567","","2173","","968","","n/e","n/e","1656","","n/e","n/e","n/e","n/e","819","","n/e","n/e","n/e","n/e","15",""
"BZN|CH","23.05.2025 09:00 - 23.05.2025 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","493","","2149","","614","","n/e","n/e","1662","","n/e","n/e","n/e","n/e","1353","","n/e","n/e","n/e","n/e","13",""
"BZN|CH","23.05.2025 10:00 - 23.05.2025 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","441","","2125","","704","","n/e","n/e","1665","","n/e","n/e","n/e","n/e","1663","","n/e","n/e","n/e","n/e","11",""
"BZN|CH","23.05.2025 11:00 - 23.05.2025 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","285","","2100","","563","","n/e","n/e","1665","","n/e","n/e","n/e","n/e","1823","","n/e","n/e","n/e","n/e","11",""
"BZN|CH","23.05.2025 12:00 - 23.05.2025 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","233","","2076","","582","","n/e","n/e","1665","","n/e","n/e","n/e","n/e","2171","","n/e","n/e","n/e","n/e","12",""
"BZN|CH","23.05.2025 13:00 - 23.05.2025 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","112","","2051","","407","","n/e","n/e","1666","","n/e","n/e","n/e","n/e","2508","","n/e","n/e","n/e","n/e","16",""
"BZN|CH","23.05.2025 14:00 - 23.05.2025 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","","2026","","384","","n/e","n/e","1665","","n/e","n/e","n/e","n/e","2555","","n/e","n/e","n/e","n/e","18",""
"BZN|CH","23.05.2025 15:00 - 23.05.2025 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","45","","2002","","401","","n/e","n/e","1665","","n/e","n/e","n/e","n/e","2365","","n/e","n/e","n/e","n/e","18",""
"BZN|CH","23.05.2025 16:00 - 23.05.2025 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","139","","1977","","426","","n/e","n/e","1666","","n/e","n/e","n/e","n/e","2137","","n/e","n/e","n/e","n/e","15",""
"BZN|CH","23.05.2025 17:00 - 23.05.2025 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","352","","1952","","643","","n/e","n/e","1666","","n/e","n/e","n/e","n/e","1609","","n/e","n/e","n/e","n/e","15",""
"BZN|CH","23.05.2025 18:00 - 23.05.2025 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","569","","1928","","1169","","n/e","n/e","1666","","n/e","n/e","n/e","n/e","1036","","n/e","n/e","n/e","n/e","17",""
"BZN|CH","23.05.2025 19:00 - 23.05.2025 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1217","","1904","","1429","","n/e","n/e","1663","","n/e","n/e","n/e","n/e","477","","n/e","n/e","n/e","n/e","17",""
"BZN|CH","23.05.2025 20:00 - 23.05.2025 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2618","","1879","","1942","","n/e","n/e","1663","","n/e","n/e","n/e","n/e","111","","n/e","n/e","n/e","n/e","15",""
"BZN|CH","23.05.2025 21:00 - 23.05.2025 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2697","","1856","","1972","","n/e","n/e","1668","","n/e","n/e","n/e","n/e","3","","n/e","n/e","n/e","n/e","14",""
"BZN|CH","23.05.2025 22:00 - 23.05.2025 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1684","","1832","","1767","","n/e","n/e","1670","","n/e","n/e","n/e","n/e","2","","n/e","n/e","n/e","n/e","10",""
"BZN|CH","23.05.2025 23:00 - 24.05.2025 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","910","","1809","","1242","","n/e","n/e","1670","","n/e","n/e","n/e","n/e","2","","n/e","n/e","n/e","n/e","8",""
"BZN|CH","24.05.2025 00:00 - 24.05.2025 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","619","","1786","","1233","","n/e","n/e","1639","","n/e","n/e","n/e","n/e","2","","n/e","n/e","n/e","n/e","6",""
"BZN|CH","24.05.2025 01:00 - 24.05.2025 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","207","","1764","","883","","n/e","n/e","1424","","n/e","n/e","n/e","n/e","1","","n/e","n/e","n/e","n/e","3",""
"BZN|CH","24.05.2025 02:00 - 24.05.2025 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","263","","1742","","861","","n/e","n/e","1176","","n/e","n/e","n/e","n/e","1","","n/e","n/e","n/e","n/e","2",""
"BZN|CH","24.05.2025 03:00 - 24.05.2025 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","240","","1720","","714","","n/e","n/e","934","","n/e","n/e","n/e","n/e","1","","n/e","n/e","n/e","n/e","2",""
"BZN|CH","24.05.2025 04:00 - 24.05.2025 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","238","","1699","","774","","n/e","n/e","738","","n/e","n/e","n/e","n/e","1","","n/e","n/e","n/e","n/e","0",""
"BZN|CH","24.05.2025 05:00 - 24.05.2025 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","295","","1679","","878","","n/e","n/e","722","","n/e","n/e","n/e","n/e","6","","n/e","n/e","n/e","n/e","0",""
"BZN|CH","24.05.2025 06:00 - 24.05.2025 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","264","","1659","","827","","n/e","n/e","722","","n/e","n/e","n/e","n/e","186","","n/e","n/e","n/e","n/e","0",""
"BZN|CH","24.05.2025 07:00 - 24.05.2025 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","179","","1640","","640","","n/e","n/e","722","","n/e","n/e","n/e","n/e","676","","n/e","n/e","n/e","n/e","0",""
"BZN|CH","24.05.2025 08:00 - 24.05.2025 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","73","","1622","","452","","n/e","n/e","723","","n/e","n/e","n/e","n/e","1414","","n/e","n/e","n/e","n/e","0",""
"BZN|CH","24.05.2025 09:00 - 24.05.2025 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","51","","1604","","393","","n/e","n/e","723","","n/e","n/e","n/e","n/e","2161","","n/e","n/e","n/e","n/e","2",""
"BZN|CH","24.05.2025 10:00 - 24.05.2025 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","50","","1587","","364","","n/e","n/e","723","","n/e","n/e","n/e","n/e","2866","","n/e","n/e","n/e","n/e","5",""
"BZN|CH","24.05.2025 11:00 - 24.05.2025 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","48","","1571","","294","","n/e","n/e","723","","n/e","n/e","n/e","n/e","3332","","n/e","n/e","n/e","n/e","8",""
"BZN|CH","24.05.2025 12:00 - 24.05.2025 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","63","","1556","","256","","n/e","n/e","723","","n/e","n/e","n/e","n/e","3549","","n/e","n/e","n/e","n/e","9",""
"BZN|CH","24.05.2025 13:00 - 24.05.2025 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","116","","1542","","265","","n/e","n/e","723","","n/e","n/e","n/e","n/e","3624","","n/e","n/e","n/e","n/e","11",""
"BZN|CH","24.05.2025 14:00 - 24.05.2025 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","142","","1529","","282","","n/e","n/e","723","","n/e","n/e","n/e","n/e","3549","","n/e","n/e","n/e","n/e","13",""
"BZN|CH","24.05.2025 15:00 - 24.05.2025 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","138","","1517","","278","","n/e","n/e","723","","n/e","n/e","n/e","n/e","3256","","n/e","n/e","n/e","n/e","14",""
"BZN|CH","24.05.2025 16:00 - 24.05.2025 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","137","","1505","","352","","n/e","n/e","722","","n/e","n/e","n/e","n/e","2688","","n/e","n/e","n/e","n/e","16",""
"BZN|CH","24.05.2025 17:00 - 24.05.2025 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","160","","1495","","410","","n/e","n/e","722","","n/e","n/e","n/e","n/e","1734","","n/e","n/e","n/e","n/e","15",""
"BZN|CH","24.05.2025 18:00 - 24.05.2025 19:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","285","","1485","","585","","n/e","n/e","722","","n/e","n/e","n/e","n/e","896","","n/e","n/e","n/e","n/e","17",""
"BZN|CH","24.05.2025 19:00 - 24.05.2025 20:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","414","","1476","","820","","n/e","n/e","722","","n/e","n/e","n/e","n/e","332","","n/e","n/e","n/e","n/e","15",""
"BZN|CH","24.05.2025 20:00 - 24.05.2025 21:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","540","","1468","","1101","","n/e","n/e","722","","n/e","n/e","n/e","n/e","54","","n/e","n/e","n/e","n/e","10",""
"BZN|CH","24.05.2025 21:00 - 24.05.2025 22:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","840","","1461","","1584","","n/e","n/e","722","","n/e","n/e","n/e","n/e","2","","n/e","n/e","n/e","n/e","10",""
"BZN|CH","24.05.2025 22:00 - 24.05.2025 23:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","969","","1455","","1328","","n/e","n/e","722","","n/e","n/e","n/e","n/e","2","","n/e","n/e","n/e","n/e","9",""
"BZN|CH","24.05.2025 23:00 - 25.05.2025 00:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","681","","1449","","799","","n/e","n/e","723","","n/e","n/e","n/e","n/e","2","","n/e","n/e","n/e","n/e","11",""
"BZN|CH","25.05.2025 00:00 - 25.05.2025 01:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","393","","1444","","622","","n/e","n/e","722","","n/e","n/e","n/e","n/e","1","","n/e","n/e","n/e","n/e","14",""
"BZN|CH","25.05.2025 01:00 - 25.05.2025 02:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","45","","1440","","449","","n/e","n/e","722","","n/e","n/e","n/e","n/e","1","","n/e","n/e","n/e","n/e","14",""
"BZN|CH","25.05.2025 02:00 - 25.05.2025 03:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","46","","1437","","389","","n/e","n/e","722","","n/e","n/e","n/e","n/e","1","","n/e","n/e","n/e","n/e","11",""
"BZN|CH","25.05.2025 03:00 - 25.05.2025 04:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","42","","1435","","373","","n/e","n/e","722","","n/e","n/e","n/e","n/e","1","","n/e","n/e","n/e","n/e","11",""
"BZN|CH","25.05.2025 04:00 - 25.05.2025 05:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","51","","1433","","376","","n/e","n/e","722","","n/e","n/e","n/e","n/e","1","","n/e","n/e","n/e","n/e","12",""
"BZN|CH","25.05.2025 05:00 - 25.05.2025 06:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","57","","1432","","383","","n/e","n/e","722","","n/e","n/e","n/e","n/e","1","","n/e","n/e","n/e","n/e","13",""
"BZN|CH","25.05.2025 06:00 - 25.05.2025 07:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","51","","1432","","439","","n/e","n/e","722","","n/e","n/e","n/e","n/e","57","","n/e","n/e","n/e","n/e","17",""
"BZN|CH","25.05.2025 07:00 - 25.05.2025 08:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","64","","1433","","436","","n/e","n/e","722","","n/e","n/e","n/e","n/e","255","","n/e","n/e","n/e","n/e","20",""
"BZN|CH","25.05.2025 08:00 - 25.05.2025 09:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","107","","1434","","444","","n/e","n/e","722","","n/e","n/e","n/e","n/e","634","","n/e","n/e","n/e","n/e","17",""
"BZN|CH","25.05.2025 09:00 - 25.05.2025 10:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","115","","1436","","391","","n/e","n/e","723","","n/e","n/e","n/e","n/e","970","","n/e","n/e","n/e","n/e","13",""
"BZN|CH","25.05.2025 10:00 - 25.05.2025 11:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","132","","1439","","359","","n/e","n/e","723","","n/e","n/e","n/e","n/e","1379","","n/e","n/e","n/e","n/e","14",""
"BZN|CH","25.05.2025 11:00 - 25.05.2025 12:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","125","","1442","","261","","n/e","n/e","723","","n/e","n/e","n/e","n/e","1881","","n/e","n/e","n/e","n/e","17",""
"BZN|CH","25.05.2025 12:00 - 25.05.2025 13:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","102","","1446","","239","","n/e","n/e","723","","n/e","n/e","n/e","n/e","1988","","n/e","n/e","n/e","n/e","21",""
"BZN|CH","25.05.2025 13:00 - 25.05.2025 14:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","65","","1451","","193","","n/e","n/e","723","","n/e","n/e","n/e","n/e","2128","","n/e","n/e","n/e","n/e","24",""
"BZN|CH","25.05.2025 14:00 - 25.05.2025 15:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","104","","1456","","180","","n/e","n/e","723","","n/e","n/e","n/e","n/e","1917","","n/e","n/e","n/e","n/e","25",""
"BZN|CH","25.05.2025 15:00 - 25.05.2025 16:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","237","","1462","","185","","n/e","n/e","723","","n/e","n/e","n/e","n/e","1594","","n/e","n/e","n/e","n/e","24",""
"BZN|CH","25.05.2025 16:00 - 25.05.2025 17:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","153","","1468","","233","","n/e","n/e","723","","n/e","n/e","n/e","n/e","1150","","n/e","n/e","n/e","n/e","24",""
"BZN|CH","25.05.2025 17:00 - 25.05.2025 18:00 (CET/CEST)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","152","","1475","","350","","n/e","n/e","723","","n/e","n/e","n/e","n/e","805","","n/e","n/e","n/e","n/e","25",""
